eval_set,sample_id,relative_l2_error,run_id,config_hash,claim
test,2503,0.025431549176573753,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2506,0.004765626974403858,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2527,0.018913649022579193,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2533,0.008110958151519299,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2537,0.013993400149047375,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2565,0.011493670754134655,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2575,0.018659107387065887,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2584,0.025681937113404274,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2588,0.01113811694085598,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2593,0.013646579347550869,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2604,0.010093387216329575,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2605,0.011049826629459858,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2619,0.011098150163888931,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2646,0.05604756250977516,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2648,0.007686262018978596,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2667,0.011625661514699459,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2676,0.03781014680862427,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2682,0.007752746809273958,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2689,0.015745962038636208,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2706,0.0076446207240223885,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2709,0.007003110367804766,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2715,0.0065163359977304935,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2734,0.010308215394616127,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2738,0.014052285812795162,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2739,0.00880475901067257,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2741,0.01598503254354,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2743,0.006936680059880018,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2745,0.009330758824944496,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2768,0.015875481069087982,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2771,0.011079548858106136,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2782,0.039298590272665024,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2784,0.026391606777906418,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2792,0.011763162910938263,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2795,0.009551241993904114,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2799,0.007827810011804104,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2803,0.01276792399585247,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2808,0.009359625168144703,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2820,0.02241203375160694,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2827,0.014106115326285362,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2833,0.006873135454952717,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2838,0.020259341225028038,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2855,0.005210869014263153,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2865,0.015377232804894447,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2875,0.009768356569111347,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2879,0.012615694664418697,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2893,0.006222566589713097,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2902,0.036398936063051224,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2908,0.021260347217321396,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2918,0.011949393898248672,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2940,0.01661611907184124,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2943,0.013107485137879848,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2947,0.01894652657210827,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2952,0.01979842782020569,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2962,0.005937397945672274,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2971,0.01831410452723503,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2982,0.005587485618889332,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2984,0.00896591879427433,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2986,0.030097315087914467,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,2998,0.011577778495848179,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3000,0.011694755405187607,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3007,0.007125802803784609,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3011,0.0065012359991669655,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3012,0.01568104512989521,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3026,0.00534840440377593,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3034,0.036543022841215134,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3036,0.04543205723166466,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3039,0.014750037342309952,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3045,0.00624846201390028,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3049,0.013781401328742504,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3061,0.017150701954960823,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3064,0.0314851813018322,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3073,0.006454261019825935,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3074,0.013094708323478699,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3078,0.015216629952192307,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3079,0.011049896478652954,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3088,0.009969437494874,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3090,0.008432695642113686,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3100,0.008276475593447685,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3101,0.011262251995503902,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3114,0.009170188568532467,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3120,0.010477784089744091,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3150,0.01863504946231842,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3160,0.020828209817409515,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3164,0.01334172673523426,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3172,0.011110419407486916,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3174,0.010386080481112003,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3187,0.011235940270125866,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3189,0.05375084653496742,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3193,0.021311080083251,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3225,0.014703990891575813,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3228,0.014008818194270134,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3248,0.019277561455965042,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3251,0.010471987538039684,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3253,0.020144019275903702,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3255,0.0099096754565835,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3264,0.008229874074459076,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3274,0.04180021211504936,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3275,0.006016602739691734,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3277,0.022215180099010468,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3283,0.006242057774215937,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3285,0.007994585670530796,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3305,0.029443711042404175,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3312,0.014376373961567879,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3314,0.017180612310767174,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3317,0.010444109328091145,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3319,0.04533763602375984,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3324,0.005874380934983492,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3327,0.007506110239773989,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3340,0.006395976524800062,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3352,0.021247006952762604,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3363,0.017194820567965508,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3371,0.006907506380230188,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3374,0.022145763039588928,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3409,0.012664048001170158,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3411,0.00990066397935152,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3414,0.010974465869367123,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3462,0.014912226237356663,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3478,0.0063542393036186695,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3479,0.057342059910297394,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3483,0.008959868922829628,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3500,0.04453394189476967,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3505,0.013527726754546165,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3511,0.007011617999523878,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3516,0.012594334781169891,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3520,0.012049439363181591,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3531,0.005866385065019131,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3541,0.01752837561070919,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3562,0.026719573885202408,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3589,0.015975235030055046,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3597,0.00682412926107645,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3610,0.00775290047749877,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3620,0.013612993061542511,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3629,0.00675493897870183,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3641,0.01011553592979908,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3643,0.008131543174386024,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3661,0.01582743227481842,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3686,0.010385438799858093,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3690,0.005740150343626738,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3694,0.03014407865703106,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3698,0.00886150635778904,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3699,0.00883654784411192,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3706,0.007597907911986113,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3726,0.05311517417430878,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3735,0.009593166410923004,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3736,0.010414035990834236,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3738,0.0194413922727108,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3740,0.014254112727940083,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3757,0.01314112450927496,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3772,0.013209868222475052,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3773,0.008759790100157261,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3779,0.011052303947508335,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3792,0.04138997569680214,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3801,0.006994897965341806,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3813,0.01621265523135662,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3821,0.009311203844845295,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3826,0.056244783103466034,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3846,0.019368097186088562,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3867,0.007629422936588526,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3869,0.01315346173942089,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3876,0.019946789368987083,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3880,0.015077605843544006,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3889,0.007570943329483271,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3892,0.00981344748288393,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3903,0.0181420911103487,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3906,0.04486062005162239,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3909,0.007837939076125622,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3915,0.00852434802800417,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3934,0.016374897211790085,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3935,0.05052343010902405,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3936,0.0069922492839396,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3939,0.00869525596499443,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3941,0.01285986602306366,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3943,0.009972690604627132,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3944,0.014165021479129791,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3950,0.012200846336781979,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3956,0.020184794440865517,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3973,0.009551567025482655,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3976,0.006296747364103794,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3979,0.013823035173118114,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3980,0.0053121293894946575,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3995,0.011756795458495617,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,3998,0.025571733713150024,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4000,0.008014394901692867,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4004,0.008742249570786953,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4005,0.005860587581992149,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4013,0.007849028334021568,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4015,0.015327181667089462,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4021,0.008793376386165619,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4025,0.004839022643864155,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4035,0.010450376197695732,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4044,0.00723276799544692,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4067,0.023364875465631485,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4081,0.005084477365016937,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4101,0.011967169120907784,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4107,0.016026893630623817,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4121,0.008510989136993885,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4122,0.007120389025658369,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4137,0.006726973690092564,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4141,0.01810179464519024,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4164,0.012882542796432972,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4169,0.00714090233668685,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4175,0.006798901595175266,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4187,0.018946340307593346,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4206,0.011132432147860527,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4207,0.04223978891968727,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4209,0.008207879960536957,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4214,0.007004828657954931,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4216,0.012420092709362507,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4217,0.008167006075382233,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4218,0.008167382329702377,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4219,0.006437988486140966,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4220,0.021471619606018066,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4232,0.027227049693465233,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4239,0.009977681562304497,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4241,0.02311585657298565,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4245,0.006551463156938553,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4256,0.019585270434617996,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4264,0.01337897963821888,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4265,0.011329025961458683,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4267,0.040517255663871765,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4272,0.007127351127564907,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4280,0.042303986847400665,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4297,0.00987960584461689,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4306,0.00745343929156661,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4320,0.007479636464267969,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4334,0.024306699633598328,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4341,0.009815319441258907,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4348,0.011842004023492336,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4354,0.007620445918291807,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4366,0.008997844532132149,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4381,0.021840814501047134,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4385,0.012240638956427574,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4407,0.016473999246954918,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4412,0.03900197148323059,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4419,0.008033368736505508,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4425,0.009453175589442253,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4434,0.012908503413200378,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4436,0.0241056140512228,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4453,0.01300473790615797,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4454,0.007806587964296341,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4455,0.014362338930368423,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4456,0.010412897914648056,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4475,0.013535900041460991,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4483,0.012860259972512722,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4484,0.01911401003599167,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4490,0.011900192126631737,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4495,0.011400512419641018,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4502,0.00793032068759203,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4509,0.006355747114866972,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4515,0.023278240114450455,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4522,0.034971680492162704,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4528,0.013017361983656883,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4551,0.029365796595811844,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4582,0.030353844165802002,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4583,0.06625068932771683,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4586,0.018621521070599556,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4588,0.01646149903535843,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4604,0.005239400081336498,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4615,0.01003535557538271,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4624,0.01892004907131195,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4626,0.02843071147799492,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4628,0.016749775037169456,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4630,0.022202787920832634,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4637,0.010899239219725132,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4642,0.006614307872951031,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4648,0.012797500938177109,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4656,0.00643877824768424,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4657,0.005091353785246611,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4668,0.023652564734220505,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4669,0.016926398500800133,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4680,0.026182163506746292,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4681,0.008211439475417137,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4699,0.008397418074309826,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4714,0.010084438137710094,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4733,0.009459243156015873,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4750,0.023135853931307793,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4752,0.023339474573731422,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4757,0.016534773632884026,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4772,0.07293330878019333,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4779,0.008852316066622734,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4786,0.01649811863899231,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4789,0.01673852652311325,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4790,0.02175135910511017,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4803,0.02726023830473423,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4805,0.006056851241737604,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4812,0.014558768831193447,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4818,0.018108343705534935,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4852,0.008209336549043655,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4853,0.008808933198451996,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4864,0.0133283706381917,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
test,4885,0.006416072137653828,phase2_eval_fbb30bb4fc_s42,fbb30bb4fc,claim1
